제품명,가격
PATRIOT P300 M.2 NVMe (512GB),"48,670"
GIGABYTE Gen3 2500E M.2 NVMe 피씨디렉트 (500GB),"58,860"
(e-STAR) SSD Series Premier pro S9 64GB /내장형 SSD,"43,340"
트랜센드 MTE220S M.2 2280 (256GB),"50,860"
PATRIOT P300 M.2 NVMe (1TB),"88,920"
PNY CS900 SSD (240GB),"23,950"
트랜센드 Transcend MSA230S mSATA SSD 256GB TLC,"49,920"
엠씨케이글로벌 OUTTON MK-500 LITE M.2 2242 SATA (256GB),"38,270"
삼성전자 980 PRO M.2 NVMe 병행수입 (1TB),"152,090"
삼성전자 980 PRO 히트싱크 M.2 NVMe (1TB),"216,190"
MTros MS820 SSD 256GB,"33,800"
TeamGroup CX1 (240GB),"38,700"
TeamGroup CX2 (256GB),"26,720"
삼성전자 970 EVO Plus M.2 2280 병행수입 (500GB),"87,360"
HP S750 512GB,"61,360"
이메이션 Z971 M.2 NVMe (512GB),"59,280"
이메이션 MS631 mSATA (64GB),"27,000"
MSI SPATIUM M450 M.2 NVMe (2TB),"153,000"
엠씨케이글로벌 OUTTON MK-500 LITE SSD (512GB),"44,720"
e-STAR Elite S91 256GB (3D TLC),"45,410"
삼성전자 860 PRO 512GB (MZ-76P512BW) 병행수입,"275,940"
PATRIOT P220 (128GB),"16,850"
트랜센드 SSD230S (4TB),"473,770"
타무즈 GKM330 M.2 2242 (64GB),"28,910"
삼성전자 860 PRO (512GB),"277,020"
PATRIOT P220 (256GB),"27,150"
타무즈 GKX370 mSATA (64GB),"25,480"
TeamGroup CX2 (512GB),"43,990"
PATRIOT P220 (512GB),"44,930"
트랜센드 MSA370 mSATA (64GB),"56,160"
HP S750 1TB,"108,680"
PATRIOT P220 (1TB),"83,310"
마이크로닉스 WARP HB1 (512GB),"46,000"
GIGABYTE SSD 제이씨현 (480GB),"52,000"
마이크론 Crucial BX500 (500GB) 대원CTS,"49,200"
PATRIOT P220 (2TB),"154,450"
ACER FA100 M.2 NVMe (256GB),"37,200"
J&A LEVEN JP600 LARES M.2 NVMe (512GB),"46,700"
HP EX900 Plus M.2 NVMe 256GB,"43,900"
TeamGroup CX2 (1TB),"79,840"
J&A LEVEN JP600 LARES M.2 NVMe (1TB),"85,800"
HP EX900 Plus M.2 NVMe 512GB,"61,360"
삼성전자 PM981a M.2 2280 병행수입 (512GB),"73,860"
J&A LEVEN JP600 LARES M.2 NVMe (2TB),"148,700"
삼성전자 990 PRO 히트싱크 M.2 NVMe (2TB),"332,810"
Seagate 파이어쿠다 530 M.2 NVMe 히트싱크 (1TB),"209,100"
Colorful CN600 PRO M.2 NVMe 디앤디컴 (256GB),"34,320"
HP EX900 Plus M.2 NVMe 1TB,"104,000"
삼성전자 990 PRO 히트싱크 M.2 NVMe (1TB),"223,610"
Seagate 파이어쿠다 530 M.2 NVMe 히트싱크 (2TB),"361,500"
Colorful CN600 PRO M.2 NVMe 디앤디컴 (512GB),"49,400"
COLORFUL SL500 ONYX ST (480GB),"167,100"
GIGABYTE AORUS 7000s M.2 NVMe (2TB),"380,230"
Seagate 파이어쿠다 530 M.2 NVMe 히트싱크 (4TB),"881,870"
비트엠 Newsync BITS (1TB),"86,260"
이메이션 Z971 M.2 NVMe (4TB),"323,450"
트랜센드 SSD225S (250GB),"40,870"
Seagate 파이어쿠다 530 M.2 NVMe 히트싱크 (500GB),"153,890"
Plextor M10P M.2 NVMe (2TB),"393,770"
마이크론 Crucial BX500 아스크텍 (500GB),"60,800"
Seagate 파이어쿠다 530 M.2 NVMe (500GB),"115,600"
Plextor M10P M.2 NVMe (1TB),"204,160"
트랜센드 SSD225S (500GB),"62,400"
마이크론 Crucial P3 아스크텍 (500GB),"58,240"
(e-STAR) SSD NGFF ST340 M.2 2242 128GB /내장형 SSD,"51,600"
삼성전자 980 M.2 NVMe (250GB),"71,740"
Colorful SL300 아이보라 (120GB),"15,080"
트랜센드 SSD225S (1TB),"119,600"
마이크론 Crucial P3 아스크텍 (1TB),"93,600"
J&A LEVEN JS600 (2TB),"153,930"
삼성전자 980 M2 NVMe (500GB),"76,730"
(e-star) ST381 M.2 2280 128GB /내장형 SSD,"38,670"
e-STAR SX301 mSATA (128GB),"37,690"
HP EX900 M.2 2280 500GB,"57,090"
삼성전자 860 PRO (1TB),"695,270"
ADATA SWORDFISH M.2 NVMe (500GB),"71,690"
e-STAR Elite S91 128GB (3D TLC),"35,530"
HP S700 500GB,"59,280"
ADATA Ultimate SU630 960GB 제이씨현,"136,250"
마이크론 Crucial T705 히트싱크 M.2 NVMe 아스크텍 (2TB),"507,540"
삼성전자 970 PRO M.2 2280 (1TB),"315,050"
타무즈 GK350 (2TB),"153,820"
컴이지 KINGDOM PM 벌크 (128GB),"15,390"
마이크론 Crucial T705 히트싱크 M.2 NVMe 아스크텍 (1TB),"303,690"
ADATA Ultimate SU680 (120GB),"22,870"
타무즈 GK350 (1TB),"86,740"
Seagate 파이어쿠다 540 M.2 NVMe (2TB),"485,400"
컴이지 KINGDOM PM 벌크 (512GB),"42,120"
마이크론 Crucial T705 M.2 NVMe 아스크텍 (2TB),"498,640"
Western Digital WD Blue SA510 M.2 SATA (1TB),"113,300"
e-STAR M.2 NVMe 2242 ST941 128GB,"75,180"
삼성전자 970 EVO Plus M.2 2280 병행수입 (1TB),"122,720"
Seagate 파이어쿠다 540 M.2 NVMe (1TB),"290,100"
마이크론 Crucial T705 M.2 NVMe 아스크텍 (1TB),"283,930"
삼성전자 970 EVO Plus M.2 2280 (2TB),"254,170"
PNY CS900 마이크로닉스 (250GB),"30,160"
마이크론 Crucial T705 M.2 NVMe 아스크텍 (4TB),"876,760"
키오시아 EXCERIA G2 M.2 NVMe (500GB),"60,200"
트랜센드 MTE240S M.2 NVMe (500GB),"67,000"
이메이션 Z971 M.2 NVMe (2TB),"162,600"
Colorful SL300 디앤디컴 (128GB),"17,160"
트랜센드 MTE400S M.2 2242 NVMe (512GB),"82,680"
Colorful SL500 디앤디컴 (256GB),"25,510"
이메이션 X730 M.2 NVMe (120GB),"23,400"
Seagate Game Drive M.2 NVMe for PS5 (2TB),"391,000"
TeamGroup MP44L M.2 NVMe 서린 (500GB),"72,590"
트랜센드 MTE300S M.2 2230 NVMe (512GB),"82,680"
이메이션 X730 M.2 NVMe (240GB),"29,600"
TeamGroup MP44L M.2 NVMe 서린 (1TB),"95,790"
트랜센드 MTE400S M.2 2242 NVMe (1TB),"144,400"
ADATA XPG GAMMIX S60 M.2 NVMe (512GB),"63,440"
J&A LEVEN JP600 M.2 NVMe (128GB),"27,350"
마이크론 1300 M.2 SATA 벌크 (1TB),"96,200"
트랜센드 MTE300S M.2 2230 NVMe (1TB),"149,700"
마이크론 Crucial DDR5-6000 CL48 PRO 패키지 대원씨티에스 (48GB(24Gx2)),"186,100"
ADATA XPG GAMMIX S60 M.2 NVMe (1TB),"105,040"
Colorful SL500 디앤디컴 (512GB),"46,800"
HP S700 120GB,"25,170"
ADATA XPG GAMMIX S60 M.2 NVMe (2TB),"187,210"
HP S750 2TB,"186,170"
J&A LEVEN JS600 (128GB),"16,850"
삼성전자 PM981a M.2 2280 벌크 (512GB),"78,080"
J&A LEVEN JS300 (120GB),"17,920"
HP FX900 Plus M.2 NVMe (1TB),"102,960"
HP FX900 Plus M.2 NVMe (2TB),"163,200"
ADATA XPG SX6000 Lite M.2 2280 코잇 (128GB),"30,200"
ADATA XPG SX8100 M.2 2280 (2TB),"167,600"
타무즈m740 m.2 2280 (256G),"45,660"
KingDian S390 128GB,"16,600"
타무즈m740 m.2 2280 (1TB),"140,410"
Western Digital WD BLACK SN850X 히트싱크 M.2 NVMe (1TB),"182,500"
타무즈 RX550 480GB,"54,600"
엠씨케이글로벌 OUTTON MK-500 LITE M.2 SATA (128GB),"19,760"
트랜센드 MTE110Q M.2 NVMe (500GB),"58,760"
Western Digital WD BLACK SN850X M.2 NVMe (4TB),"540,820"
RiTEK R801 M.2 SATA (128GB),"31,500"
트랜센드 SSD220S (480GB),"63,960"
이메이션 X831 M.2 NVMe 128GB SSD 3D TLC,"25,400"
트랜센드 MTE110Q M.2 NVMe (1TB),"104,520"
RiTEK T801 M.2 NVMe (128GB),"38,010"
트랜센드 SSD220Q (500GB),"61,360"
삼성전자 980 PRO M.2 NVME 병행수입 1TB,"144,050"
타무즈 GKM330 M.2 2242 (128GB),"31,620"
트랜센드 MSA230S mSATA (512GB),"82,680"
HP EX900 M.2 2280 120GB,"39,300"
타무즈 GK500 (128GB),"36,400"
타무즈 RXK550Q (480GB),"54,600"
(STCOM) ALPHA SSD (120GB),"45,240"
TeamGroup T-Force CARDEA Ceramic C440 M.2 NVMe (2TB),"329,490"
마이크론 Crucial MX500 대원CTS (250GB),"47,600"
마이크론 Crucial P3 대원씨티에스 (4TB),"341,400"
TeamGroup GX2 (128GB),"17,370"
(e-star) M.2 NVMe 2280 ST980 512GB /내장형 SSD,"204,670"
마이크론 Crucial MX500 아스크텍 (250GB),"47,160"
마이크론 Crucial P3 대원씨티에스 (2TB),"161,400"
삼성전자 990 PRO M.2 NVMe 병행수입 (2TB),"273,530"
ADATA XPG SX8200 Pro M.2 2280 (512GB),"61,000"
마이크론 Crucial P3 아스크텍 (4TB),"427,300"
삼성전자 PM991a M.2 NVMe 벌크 (256GB),"26,440"
삼성전자 990 PRO M.2 NVMe (4TB),"551,220"
마이크론 Crucial P3 Plus 아스크텍 (4TB),"408,740"
마이크론 1300 SSD (256GB) 2.5형,"42,090"
RiTEK Panther Series (256GB),"42,910"
ADATA XPG SX6000 Lite M.2 2280 코잇 (1TB),"153,180"
마이크론 Crucial P3 대원씨티에스 (1TB),"102,100"
크로셀 CORE (128GB),"16,300"
Seagate 바라쿠다 510 M.2 NVMe (250GB),"70,010"
GIGABYTE SSD M.2 NVMe (1TB),"136,250"
ESSENCORE KLEVV CRAS C710 M.2 2280 (512GB),"48,500"
HIKSEMI WAVE (128GB),"17,990"
마이크론 Crucial BX500 대원씨티에스 (480GB),"48,370"
HIKSEMI WAVE (256GB),"29,740"
ADATA XPG SX8200 Pro M.2 2280 코잇 (1TB),"109,000"
디오테라 VIVA 400S PRO 128GB,"33,590"
TeamGroup T-Force DELTA MAX (250GB) 서린,"74,740"
HIKSEMI Wave Pro(P) M.2 NVMe (256GB),"33,100"
PNY CS900 마이크로닉스 (1TB),"90,500"
HP FX700 M.2 NVMe (512GB),"60,840"
디지탈그리고나 e-STAR ST943 M.2 2242 (256GB),"73,320"
HIKSEMI WAVE (512GB),"48,870"
디오테라 VIVA 300S LITE M.2 2280 128GB,"24,750"
이메이션 X831 M.2 NVMe 256GB SSD 3D TLC,"38,400"
HIKSEMI Wave Pro M.2 NVMe (512GB),"53,040"
디오테라 VIVA 300S LITE mSATA 128GB,"28,700"
키오시아 EXCERIA M.2 NVMe (250GB),"56,220"
HIKSEMI Wave Pro(P) M.2 NVMe (1024GB),"93,400"
디오테라 ROIPLE DOVE SSD (128GB),"18,820"
ADATA LEGEND 710 M.2 NVMe (256GB),"38,300"
키오시아 EXCERIA (240GB),"38,480"
삼성전자 PM9A1 M.2 NVMe 벌크 (512GB),"72,190"
마이크론 Crucial MX500 아스크텍 (500GB),"67,080"
마이크론 2400 M.2 2230 NVMe (512GB),"74,880"
마이크론 Crucial BX500 대원씨티에스 (240GB),"36,800"
HP S700 PRO 512GB,"95,600"
마이크론 2400 M.2 2230 NVMe (1TB),"123,760"
삼성전자 PM9A1 M.2 NVMe 벌크 (256GB),"52,000"
젬스톤 GSTON GSM300 mSATA (128GB),"26,000"
HP EX950 M.2 2280 512GB,"70,200"
ADATA LEGEND 960 M.2 NVMe (4TB),"442,000"
마이크론 Crucial BX500 아스크텍 (240GB),"39,400"
삼성전자 980 M.2 NVMe (1TB),"128,970"
마이크론 1300 SSD (512GB) 2.5형,"61,930"
엠씨케이글로벌 OUTTON MK-500 LITE mSATA (256GB),"35,850"
Biostar M760 M.2 NVMe (256GB),"35,360"
J&A LEVEN JS600 (512GB),"43,680"
GIGABYTE GP-GSM2NE3 M.2 NVMe 제이씨현 (256GB),"35,200"
마이크론 Crucial BX500 아스크텍 (480GB),"70,100"
"앱코 AGM (S128, 128GB)","18,200"
트랜센드 MTE250S 히트싱크 M.2 NVMe (2TB),"215,290"
이코모 EX300 mSATA (128GB),"34,760"
커세어 CORSAIR MP600 CORE M.2 NVMe (2TB),"277,020"
"앱코 AGM (S256, 256GB)","27,500"
이코모 M.2 2280 E80 128GB,"34,220"
마이크론 Crucial MX500 아스크텍 (1TB),"113,710"
TeamGroup GX2 (256GB),"28,070"
"앱코 AGM (S512, 512GB)","51,300"
KingDian S390 512GB,"43,680"
마이크론 Crucial MX500 대원CTS (1TB),"107,600"
"앱코 AGM (S1T, 1TB)","84,200"
ADATA Ultimate SU650 (1TB),"93,060"
삼성전자 990 PRO 히트싱크 M.2 NVMe (4TB),"622,980"
삼성전자 PM9A1 M.2 NVMe 병행수입 (512GB),"72,130"
Western Digital WD Green SN350 M.2 NVMe (250GB),"44,500"
삼성전자 980 PRO M.2 NVMe 병행수입 (500GB),"119,500"
삼성전자 870 EVO 병행수입 (500GB),"73,800"
한창코퍼레이션 Cloud SSD (120GB),"15,700"
실리콘파워 A55 M.2 2280 (128GB),"15,600"
마이크론 Crucial MX500 대원CTS (2TB),"196,600"
마이크론 2400 M.2 2230 NVMe 아스크텍 (1TB),"123,760"
한창코퍼레이션 Cloud SSD (128GB),"16,120"
마이크론 Crucial MX500 아스크텍 (2TB),"191,300"
엠씨케이글로벌 OUTTON MK-500 LITE SSD (256GB),"27,560"
RiTEK Panther Series (512GB),"78,210"
삼성전자 PM9B1 M.2 NVMe 벌크 (512GB),"64,790"
엠씨케이글로벌 OUTTON MK-500 LITE mSATA (512GB),"60,830"
삼성전자 PM9A1 M2 NVMe 병행수입 (1TB),"107,600"
타무즈 GKX570 mSATA 벌크 (256GB),"72,800"
마이크론 Crucial T700 히트싱크 M.2 NVMe 아스크텍 (2TB),"441,800"
인텔 670p M.2 NVMe (512GB),"59,760"
엠씨케이글로벌 OUTTON MK-500 LITE M.2 NVMe (128GB),"19,760"
마이크론 1300 SSD (1TB) 2.5형,"105,560"
서진네트웍스 UNICORN HC-2500S (750GB),"35,760"
인텔 670p M.2 NVMe (2TB),"157,500"
PNY CS2142 M.2 2230 NVMe (1TB),"112,320"
서진네트웍스 UNICORN HC-2500S (640GB),"19,740"
인텔 670p M.2 NVMe (1TB),"98,250"
이메이션 C321 128GB,"20,280"
PNY CS2142 M.2 2230 NVMe (2TB),"241,290"
엠씨케이글로벌 OUTTON MK-500 LITE mSATA (1TB),"109,090"
삼성전자 PM893 벌크 (240GB),"109,200"
이메이션 MS631 mSATA (128GB),"35,300"
마이크론 Crucial BX500 아스크텍 (1TB),"119,400"
트랜센드 MTE250H M.2 NVMe (4TB),"449,300"
삼성전자 PM893 벌크 (480GB),"121,680"
디지탈그리고나 이코모 E25 2.5 SSD (128GB),"31,500"
트랜센드 MTE250S M.2 NVMe (4TB),"443,060"
삼성전자 PM893 벌크 (960GB),"182,010"
마이크론 1300 SSD (2TB) 2.5형 디어스M,"242,260"
삼성전자 870 QVO (4TB),"384,820"
삼성전자 PM893 벌크 (1.92TB),"332,810"
TeamGroup T-Force DELTA MAX (500GB) 서린,"110,710"
PNY CS3150 히트싱크 화이트 M.2 NVMe (2TB),"509,620"
삼성전자 PM893 벌크 (7.68TB),"1,716,070"
Western Digital WD GREEN SSD (240GB),"39,000"
PNY CS3150 히트싱크 블랙 M.2 NVMe (2TB),"509,620"
엠씨케이글로벌 OUTTON MK-500 LITE SSD (1TB),"94,640"
e-STAR S92 2.5 SSD 512GB,"81,480"
PNY XLR8 CS3150 히트싱크 ARGB M.2 NVMe (2TB),"525,220"
삼성전자 870 QVO (1TB),"141,450"
Seagate 아이언울프 125 SSD (500GB),"105,510"
엠씨케이글로벌 OUTTON MK-500 LITE M.2 SATA (512GB),"50,750"
삼성전자 870 QVO (8TB),"842,430"
TeamGroup GX2 (1TB),"85,080"
삼성전자 870 QVO (2TB),"216,330"
키오시아 EXCERIA M.2 NVMe (500GB),"68,430"
ADATA LEGEND 740 M.2 NVMe (500GB),"57,400"
타무즈 GKX370 mSATA (128GB),"29,010"
MTros MS820 SSD 512GB,"62,400"
타무즈 GKM330 M.2 2280 (128GB),"24,230"
마이크론 Crucial T700 M.2 NVMe 아스크텍 (1TB),"247,300"
트랜센드 MTS420S M.2 2242 SATA (240GB),"39,400"
TeamGroup MS30 M.2 2280 (512GB),"48,370"
마이크론 Crucial T700 M.2 NVMe 대원씨티에스 (1TB),"247,160"
실리콘파워 P34 UD70 M.2 NVMe (2TB),"280,810"
트랜센드 MTS420S M.2 2242 SATA (480GB),"69,680"
마이크론 Crucial T700 M.2 NVMe 대원씨티에스 (2TB),"415,900"
EXASCEND EXPC3M M.2 2280 (2TB),"338,700"
MSI SPATIUM M460 M.2 NVMe (1TB),"112,000"
마이크론 Crucial P3 Plus 아스크텍 (500GB),"61,880"
마이크론 Crucial P3 Plus 아스크텍 (1TB),"95,680"
트랜센드 MSA370 mSATA (128GB),"91,520"
디오테라 VIVA 300S LITE mSATA 512GB,"60,530"
장우컴퍼니 PM9A1 M.2 NVMe 병행수입 (512GB),"73,840"
GK300 64G,"16,700"
마이크론 Crucial P3 Plus 아스크텍 (2TB),"173,820"
(트랜센드) SSD220S 120GB /내장형 SSD,"28,390"
컴이지 KINGDOM PM 벌크 (256GB),"24,440"
(트랜센드) SSD370S 64GB /내장형 SSD,"58,700"
디오테라 ROIPLE DOVE SSD (512GB),"47,610"
ADATA Ultimate SU680 (1TB),"94,100"
장우컴퍼니 PM9A1 M2 NVMe 병행수입 (1TB),"108,680"
트랜센드 MSA230S mSATA (64GB),"27,870"
GIGABYTE GP-GSM2NE3 M.2 NVMe 제이씨현 (128GB),"28,950"
트랜센드 MTE110S M.2 2280 (128GB),"29,950"
디오테라 ROIPLE Ray M.2 NVMe (512GB),"58,550"
RiTEK R801 M.2 SATA (1TB),"148,830"
트랜센드 MTS820S M.2 2280 (120GB),"25,890"
J&A LEVEN JP600 LARES M.2 NVMe (256GB),"26,830"
"(파이슨) Half Slim SSD S9HS 디지탈그리고나 64GB, 벌크 /내장형 SSD","47,810"
마이크론 Crucial P3 아스크텍 (2TB),"160,170"
트랜센드 MTS830S M.2 2280 (128GB),"34,840"
디오테라 VIVA 300S LITE M.2 2280 512GB,"53,560"
